,code,item,freq,year_,seq,value_,date_
286,1720.0,15013.0,A,2002,1,244.08457,
287,1720.0,15013.0,A,2003,1,293.79568,
288,1720.0,15013.0,A,2004,1,380.94873,
289,1720.0,15013.0,A,2005,1,366.64733,
290,1720.0,15013.0,A,2006,1,550.80393,
291,1720.0,15013.0,A,2007,1,550.68935,
292,1720.0,15013.0,A,2008,1,573.72489,
293,1720.0,15013.0,A,2009,1,366.87854,
294,1720.0,15013.0,A,2010,1,340.20637,
295,1720.0,15013.0,A,2011,1,236.03203,
296,1720.0,15013.0,A,2012,1,210.54642,
297,1720.0,15013.0,A,2013,1,177.81184,
298,1720.0,15013.0,A,2014,1,166.22957,
299,1720.0,15013.0,A,2015,1,189.01574,
300,1720.0,15013.0,A,2016,1,167.06862,
301,1720.0,15013.0,A,2017,1,128.82789,
302,1720.0,15013.0,A,2018,1,153.40634,
303,1720.0,15013.0,A,2019,1,141.3447,
304,1720.0,15013.0,A,2020,1,176.44115,
305,1720.0,15013.0,A,2021,1,127.15115,
306,1720.0,15013.0,A,2022,1,211.02914,
307,1720.0,15013.0,A,2023,1,129.792,
308,1707.0,15013.0,A,1996,1,195.05766,
309,1707.0,15013.0,A,1997,1,215.3905,
310,1707.0,15013.0,A,1998,1,262.02762,
311,1759.0,15013.0,A,2006,1,52.45973,
312,1759.0,15013.0,A,2007,1,34.53418,
313,1759.0,15013.0,A,2008,1,13.38776,
314,1759.0,15013.0,A,2009,1,30.52909,
315,1759.0,15013.0,A,2010,1,13.87069,
316,1759.0,15013.0,A,2011,1,23.62923,
317,1759.0,15013.0,A,2012,1,19.04601,
318,1759.0,15013.0,A,2013,1,44.30445,
319,1759.0,15013.0,A,2014,1,27.2062,
320,1759.0,15013.0,A,2015,1,43.82402,
321,1759.0,15013.0,A,2016,1,57.36809,
322,1759.0,15013.0,A,2017,1,59.80051,
323,1759.0,15013.0,A,2018,1,47.12549,
324,1759.0,15013.0,A,2019,1,56.05876,
325,1759.0,15013.0,A,2020,1,63.3619,
326,1759.0,15013.0,A,2021,1,57.14688,
327,1759.0,15013.0,A,2022,1,58.65072,
328,2857.0,15013.0,A,2009,1,1.85549,
329,2857.0,15013.0,A,2010,1,1.50753,
330,2857.0,15013.0,A,2011,1,2.62895,
331,2857.0,15013.0,A,2012,1,11.56214,
332,2857.0,15013.0,A,2013,1,36.28677,
333,2857.0,15013.0,A,2014,1,69.83701,
334,2857.0,15013.0,A,2015,1,561.48334,
335,2857.0,15013.0,A,2016,1,5975.97328,
336,2857.0,15013.0,A,2017,1,16.6767,
337,2857.0,15013.0,A,2018,1,287.38509,
338,2857.0,15013.0,A,2019,1,316.64524,
339,2857.0,15013.0,A,2020,1,257.63637,
340,2857.0,15013.0,A,2021,1,277.85241,
341,2857.0,15013.0,A,2022,1,195.50785,
342,3174.0,15013.0,A,2014,1,10.93662,
343,3174.0,15013.0,A,2015,1,26.10927,
344,3174.0,15013.0,A,2016,1,10.76461,
345,3174.0,15013.0,A,2017,1,20.94135,
346,3174.0,15013.0,A,2018,1,45.48125,
347,3174.0,15013.0,A,2019,1,100.08396,
348,3174.0,15013.0,A,2020,1,310.08553,
349,3174.0,15013.0,A,2021,1,439.83934,
350,3174.0,15013.0,A,2022,1,78.73196,
351,3893.0,15013.0,A,1984,1,72.01065,
352,3893.0,15013.0,A,1985,1,76.4531,
353,3893.0,15013.0,A,1986,1,56.04719,
354,3893.0,15013.0,A,1987,1,91.94306,
355,3893.0,15013.0,A,1988,1,96.50884,
356,3893.0,15013.0,A,1989,1,151.86459,
357,4692.0,15013.0,A,1980,1,26.48969,
358,4692.0,15013.0,A,1981,1,13.23181,
359,4692.0,15013.0,A,1982,1,13.64409,
360,4692.0,15013.0,A,1983,1,14.86953,
361,4692.0,15013.0,A,1984,1,14.70273,
362,4692.0,15013.0,A,1985,1,15.54231,
363,4692.0,15013.0,A,1987,1,14.64675,
364,4692.0,15013.0,A,1988,1,14.26988,
365,4692.0,15013.0,A,1989,1,11.38323,
366,4692.0,15013.0,A,1990,1,10.48343,
367,4692.0,15013.0,A,1991,1,14.44774,
368,4692.0,15013.0,A,1992,1,19.03805,
369,4692.0,15013.0,A,1993,1,20.30293,
370,4692.0,15013.0,A,1994,1,24.82507,
371,4692.0,15013.0,A,1995,1,35.82847,
372,4692.0,15013.0,A,1996,1,43.61774,
373,4692.0,15013.0,A,1997,1,51.75998,
374,4692.0,15013.0,A,1998,1,52.52782,
375,4692.0,15013.0,A,1999,1,68.57165,
376,4692.0,15013.0,A,2000,1,54.29422,
377,4692.0,15013.0,A,2001,1,61.55306,
378,4692.0,15013.0,A,2002,1,51.35525,
379,4692.0,15013.0,A,2003,1,53.91951,
380,4692.0,15013.0,A,2004,1,58.76081,
381,4692.0,15013.0,A,2005,1,55.12327,
382,4692.0,15013.0,A,2006,1,62.02095,
383,4692.0,15013.0,A,2007,1,69.84294,
384,4692.0,15013.0,A,2008,1,70.50259,
385,4692.0,15013.0,A,2009,1,60.59592,
386,4692.0,15013.0,A,2010,1,66.7767,
387,4692.0,15013.0,A,2011,1,66.68534,
388,4692.0,15013.0,A,2012,1,70.3966,
389,4692.0,15013.0,A,2013,1,64.11417,
390,4692.0,15013.0,A,2014,1,61.38663,
391,4692.0,15013.0,A,2015,1,63.77679,
392,4692.0,15013.0,A,2016,1,60.50652,
393,4692.0,15013.0,A,2017,1,64.48075,
394,4692.0,15013.0,A,2018,1,67.37664,
395,4692.0,15013.0,A,2019,1,70.99719,
396,4692.0,15013.0,A,2020,1,65.29659,
397,4692.0,15013.0,A,2021,1,66.76197,
398,4692.0,15013.0,A,2022,1,70.88622,
399,4692.0,15013.0,A,2023,1,72.1157,
400,4690.0,15013.0,A,1980,1,14.4529,
401,4690.0,15013.0,A,1981,1,13.69464,
402,4690.0,15013.0,A,1982,1,11.02149,
403,4690.0,15013.0,A,1983,1,11.95408,
404,4690.0,15013.0,A,1984,1,11.71412,
405,4690.0,15013.0,A,1985,1,14.23996,
406,4690.0,15013.0,A,1986,1,13.80312,
407,4690.0,15013.0,A,1987,1,11.54586,
